text,label
"I want to give out my MacBook Air 2023 for free it’s in perfect health and good condition along side a change so it’s perfect , I want to give it because I just got a new model so I want to give it out anyone interested in it you can text me on iMessage aliceadinolfi@icloud.com if you want the MacBook?",ham
Idk 🤷‍♂️. It seems like a Facebook market place here so I thought I’d give it a shot. Besides I’m trying to plan a boys trip to Colombia,ham
Oof.. desperate,ham
oh!,ham
"Selling my kidneys, pm and we can negotiate something",ham
Lmfao yeah,ham
$2300 for a 2018 Kia optima S in perfect condition with no problems at all is the most obvious scam i have ever seen,ham
2018 Kia optima S For Sale $2300 Perfect condition no problems at all Just need some space I had bought a new car. HMU@ (786) 887-2518,spam
How mcuh,ham
come tmr @10 for some COLD BREW,ham
Looking for someone selling a moped lol let me knowwww,ham
Happy turkey day‼️🦃,ham
Happy Thanksgiving!!!,ham
I’m giving away my Billie eilish and Zach Bryan tickets Text me if you’re interested (281) 202-1168,spam
"https://runsignup.com/dawgjog5k Hi, please consider signing up for Pre-Vet Club’s 5K in April! There are prizes for the winners and all the proceeds go to the Athens animal shelters! :) It’s at the sandy creek nature center and dogs are welcome to participate as well! Also the shirts are super cute 🙂‍↕️",ham
I’ll be fine just gonna be late,ham
i would have but im at Reed rn friend 😭,ham
Dont all jump at once 😞💔,ham
Anyone in ecv wanna help me cook,ham
I am,ham
are we meeting tomorrow?,ham
so who’s making the mac n cheese,ham
"no Nest tmr, just the Friendsgiving!",ham
https://evite.me/SRJEpSa8tR,ham
Sorry! Not interested,ham
Selling GA tech ticket HMU 🤙 if interested! +1 504-345-1568,spam
for all interested!!,ham
https://evite.me/SRJEpSa8tR,ham
He’s here to save the day!,ham
i kinda like you defending yourself. i admire your strength 💪,ham
yo alicer,ham
Second actually,ham
Even tho ur a bot I gotta respect the hustle 😭 first bot to talk back,ham
Shut the fuck up Alicer and go dawgs,ham
You call him,ham
Why would I call him,ham
call him😭,ham
@Marc P,ham
Bro just give me admin atp,ham
Unfortunately,ham
Someone get it outta here,ham
the way marc isn’t going to handle this for another 3-5 business days,ham
(Alicer has unlocked time travel),ham
Ain’t got no time for games and bs,ham
for next year?? 😭 tf??,ham
Gtf mann,ham
Yes I knew Just selling it in advance,ham
Ain’t no more to say. Crazy ass bot speaking for themselves,ham
Bot,ham
oh!,ham
That’s what I’m saying,ham
Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And the rats made me crazy.,ham
@Aahil Lakhani U can’t go out like this,ham
How tf you gonna sell an ole miss ticket when the game alr happened,ham
What is happening rn,ham
was he silent or silenced,ham
😭😭😭,ham
LMDAOOO,ham
"Ain’t here to ruin my reputation cos of damn money ok,ain’t no bots and ain’t here to play games or ripped y’all off",ham
😳,ham
Wdym a bot Are you crazy…,ham
Poverty ass bot tryna sell tickets for a past game 😭,ham
"Am Selling my Tennessee and olemiss tickets at affordable price and can also sell individual, msg me private 🎟 Or text me +1 304-500-8952",spam
Have y’all alr started,ham
NEST RUN @10 TMR,ham
We’d prolly do better anyway,ham
Carson Beck should j come run w us instead,ham
Nah nest more important,ham
nah,ham
Is that not gonna cause any issues,ham
yes,ham
Isn’t there college game day or whatever,ham
Yessir to Myers quad This week for 10,ham
This to Rizwan or me?,ham
no confirmations for ongoing,ham
this week,ham
yessir,ham
Is 10 new time or just for this week,ham
In myers quad?,ham
you*,ham
Created new poll 'WILL YOY BE AT NEST TMR? 10 AM',ham
Hi everyone I've got 3x Sabrina Carpenter tickets for sale at lower price. We cannot go anymore due to change in our schedule. If you are interested HMU @ (786) 887-2518,spam
daniella get some friends twin,ham
Selling Georgia and Egg bowl ticket!,ham
Done 🫡,ham
Bless you @Ryan,ham
i don’t take classes,ham
Would mean a ton 🫶,ham
Could you take this super simple and short survey on class attendance? https://ugeorgia.ca1.qualtrics.com/jfe/form/SV_d6Ht0Um4CfEswUC,ham
I really don’t think so,ham
Yeah I’m,ham
I don’t think so,ham
Selling my Georgia vs Tennessee ticket!,ham
Selling my Tennessee ticket! +1 504-345-1568,spam
I’ve met the girl in her profile lmao,ham
@Terresa Lorra how much u want for it,ham
if it’s good enough you can stay! 🤗,ham
give me one reason why i shouldn’t remove you 😤,ham
terresa,ham
They’re evolving,ham
girl,ham
🤖,ham
Yoo Stop capping I didn’t post it because of you I’m trying to sell it that’s why I did that! Just fuck off,ham
Yo @Marc P get this clown outa here,ham
Yeah nobody is in need of it,ham
She’s a scam pls,ham
Heyy I’m not scamming I’m just trying to sell it to someone in need of it ok!,ham
Kick her,ham
Dude is scamming,ham
PS5 For sale/ 1 remote/ 1 brand new condition (color blue) GTA 5 Disc included Used for 2 months.,ham
I’ve got 3 more Billie Eilish tickets for sale I won’t have to be attending the show anymore Text me on (862) 417-7546 if you’re interested in buying.,spam
Is there a NEST run tmw?,ham
Selling my season tickets can also sell individual dm if you’re interested,ham
ATH HALF,ham
Selling my left kidney can also sell right dm if you’re interested,ham
Selling my season tickets can also sell individual dm if you’re interested,ham
^^^,ham
good luck to everybody running the ath half tomorrow🙌 yall are gonna kill it,ham
Need something more accessible? Call virtually! https://events.democrats.org/event/725955/?share_medium=native_share&share_context=event_detail_page&force_banner=true https://www.mobilize.us/georgiademocrats/event/738576/,ham
Feeling a little shy? Canvass campus! https://www.mobilize.us/mobilize/event/741486/,ham
"Hey runners! Looking to volunteer for Harris-Walz in these last few days before the election? 🤗 I put together a lil menu of helpful opps :) Swing by the Athens Harris-Walz campaign office any time on Sunday 12-6pm, Monday 9-6pm, and Tuesday 7-5pm to canvass or phone bank! You can also sign up for a shift here: https://www.mobilize.us/mobilize/event/723239/ https://www.mobilize.us/mobilize/event/723239/https://www.mobilize.us/mobilize/event/723238/",ham
Selling my season tickets can also sell individual dm if you’re interested,ham
is anyone here running the ath half on sunday 👀 i won’t be here but ill be cheering u I’m in spirit!!,ham
yeah the newer glycerin ones are good,ham
if you do brooks get glycerin,ham
brooks adrenaline!,ham
Brooks glycerin 🤤🙏,ham
Asics novablast 3 and 4,ham
Fleet feet in five points will hook u up,ham
nike invincible,ham
Any suggestions for running shoes?,ham
NO NEST TOMORROW,ham
Selling my season tickets can also sell individual dm if you’re interested,ham
Created new poll 'IF WE DID A MID DAY NEST TMR WHO DOWN TO GO',ham
who sent it,ham
oh help,ham
nest run club at 3 am,ham
"I’m selling my students section Lsu/ga and Washington,individual full season ticket 🎟 Dm me +1 304-500-8952",spam
Hello I'm sorry for posting this but I'm trying to sell 3 Billie eilish tickets please lmk if anyone is interested 2818408863,spam
I’m selling my student section msu/lsu and Oklahoma full season ticket 🎟 Dm me private msg for proof,ham
selling my season student tickets and individual at affordable prices dm me if you’re interested,ham
Unlocked the virtue of pathos🔥,ham
Pulling the child cancer card feels so wrong bro,ham
Bots r getting better icl,ham
I love you more Marc,ham
love you Nest 🫶,ham
Nah,ham
naww we havent,ham
Have y’all started 😭 please say no,ham
"Can’t go today, didn’t know I had to be there early for Boulder Bash this morning.",ham
Im gonna be a little late,ham
I’m there in spirit,ham
ANYTYPE OF COSTUME!!,ham
WEAR COSTUMESSS,ham
REMEMBER NEST RUN TMR 9 AM MYERS QUAD,ham
Yes 100%,ham
I found it!,ham
"If you guys are running around ecv my id fell out of my pocket, please lmk if you see it! I literally noticed right when I finished my run lol",ham
"different ones: 5,10,21, and 50km",ham
I would love to do that,ham
How long is a spartan race,ham
there are spartan races in atl in march!,ham
but I watch from the sidelines!,ham
^,ham
group spartan,ham
Augusta next september,ham
Group iron man.,ham
YES.,ham
‼️‼️‼️,ham
group triathlon !?,ham
