text,label
"Selling my season tickets for cheaper price,Lmk if you’re interested",spam
"I’m selling my season tickets for cheaper price,Lmk if you’re interested",spam
I'm selling my season ticket and also selling individual tickets for those games.(217) 952-6689,spam
"I’m still selling my season student tickets to all home games, dm me if you’re interested",spam
Hi guys I’m looking to sell my full season tickets message me if interested (302) 899-3327.,spam
Looking to sell my student ticket package for all games at cheap prive HMU if you’re interested,spam
"I’ms selling 2 UTSA tickets for affordable offer, send me a direct message if you’re interested",spam
Selling out my season pass tickets passes to all home games let me know if ur interested !,spam
"Hi guys, I’m looking to sell my full season tickets. Message me if interested (302) 899-3327.",spam
"I’m selling my season student tickets to all home games, dm me if you’re interested please 🙏",spam
I’m selling my season student tickets to all home games. ( I can also sell individually) message me if you’re interested,spam
"Selling my season tickets for cheaper price,lmk if youre interested",spam
I'm selling my full student season ticket for all home games at affordable price. Kindly Dm if you’re looking to buy pls,spam
I’m selling my parking pass permit Dm me if you’re interested TY,spam
Selling 2 Bama tickets to the uga game and my parking pass permit!!!Dm me if you’re interested (609) 237-9583),spam
I’m still selling my season package ticket to all home games dm me if you’re interested,spam
Selling my student season ticket at affordable prices Dm if you are interested,spam
I’m selling my student season ticket package for all home games at affordable price!!! send me a direct message if you’re interested,spam
I’m selling my student season ticket package for all home games at affordable price!!! send me a Dm direct  if you’re interested TY,spam
Hello everyone I’m selling my season student tickets for affordable price kindly Dm if you are interested in buying,spam
Selling out my parking permit pass at a reasonable and affordable price Dm if you’re interested,spam
Looking to sell my full season tickets kindly dm with offers if you're interested,spam
Hello everyone I’m selling my student season ticket kindly dm me if you are interested in buying,spam
I’m selling my 2 Bama tickets to the uga game and my parking pass permit Dm me if you are interested in buying TY,spam
I’m selling my student season pass kindly Dm me if you are interested in buying TY,spam
"Selling out my season pass tickets, to all home games let me know if ur interested!!",spam
"I’m selling 3 Alabama tickets, message me if you’re interested",spam
I’m selling my full season student tickets package to all home games and also selling them individually at a reasonable and affordable price hmu if you’re interested,spam
"Giving away The Weeknd tickets for free, lmk if anyone is interested in it. +1 (346) 803-6168",spam
I’m selling my full student season tickets to all home games(can also sell individually) message me if you’re interested,spam
Selling 2 Bama tickets to the uga game and my parking pass permit!!!Dm me if you’re interested,spam
Selling 2 Bama tickets to the uga game!!!Dm me,spam
Selling 3 Bama tickets to the uga game!!!Dm me,spam
Looking to sell my East Campus deck parking permit…8623842594,spam
Season ticket available at an affordable price text me if you need it .,spam
Selling my parking pass permit dm if you’re interested,spam
Selling my student season tickets for cheaper price! Lmk if you’re interested,spam
I’m selling 2 Marshall game ticket to the Georgia game dm if you’re interested please,spam
I’m selling 3 bama tickets to the uga game dm if you’re interested in it please 🙏,spam
Anyone interested in buying my south campus deck parking permit for next quarter should text me please. +1 (872) 366-1485,spam
I’ve got my north deck parking pass available for sale hmu if interested 8632758359,spam
Selling my full Season tickets for all home games.(412) 902-7848,spam
"I’m selling my UGA vs ole miss tickets, Dm me if you’re interested please",spam
Selling my South Campus deck parking permit…7863018564,spam
I’ve got my north deck parking pass available for sale 8632758359,spam
I’m selling my season student tickets to all home games message if you’re interested 🙏,spam
Is there anyone interested in buying a parking permit in the east deck?send me a dm at 3105549297,spam
"I’m selling out my full season pass to all home games at an affordable price,Lmk if you’re interested",spam
"I’m selling out my student season ticket to all home games at affordable price,Lmk if you’re interested",spam
I’m selling my season student tickets to all home games (package A&B) message please 🙏,spam
"Giving away 3 Tate McRae tickets for free, lmk if anyone is interested in it. +1 (386) 466-7370",spam
"I’m selling out my Season pass to all home games at an affordable price,Lmk if you’re interested",spam
Anyone interested in buying my south campus deck parking permit for next quarter should text me please. 8623842594,spam
I’m selling 2 Marshall game ticket to the Georgia game dm if you’re interested please (210-967-9568),spam
Anyone interested in buying my North campus deck parking permit for next quarter should text me please. +1 (872) 366-1485,spam
Hello I’m still selling my season student tickets to all home game. (can also sell the tickets individually) message me if you’re interested Please 🙏,spam
"I am giving away my Beyonce tickets for free, message me if you are interested.",spam
"Hello I’m selling my season student tickets for all the home games , dm me if you are interested in buying Ty",spam
"Giving away Tate McRae tickets for free, lmk if anyone is interested in it. 3092819477",spam
I’m selling my season ticket package for all home games at affordable price!!! send me a direct message if you’re interested,spam
"Hello I’m selling my season student tickets to all home games,message me if you’re interested",spam
"Hello, I’m selling my season student tickets to all home games, dm me if you’re interested please 🙏",spam
"I’m selling out my student season tickets at affordable price,Lmk if you’re interested",spam
I’m selling my season student tickets to all homes games and also selling them individually at a reasonable and affordable price Dm if you’re interested +1 404-382-6317,spam
"I’m selling my season student tickets to all home games, dm if you are interesting in buying Ty",spam
"I’m selling out my student season tickets! to all home games at affordable price,
Lmk if you’re interested  (251) 589-7790",spam
"Selling out my student season ticket to all home games(A&B) at affordable price,Lmk if you’re interested",spam
"I’m selling my season student tickets to all home games, dm if you are interested in buying Ty",spam
"I’m selling my season student tickets to all home games, dm me please 🙏",spam
I’m selling my season student tickets to all home games (package A&B) dm please 🙏,spam
I’m selling my season student tickets to all home games dm please 🙏,spam
I’m selling my season student ticket package for all the home games kindly hit me up if you are interested in buying Ty,spam
I’m selling my season student tickets to all home games(package A&B) dm please 🙏,spam
Anyone interested in using my North campus deck parking permit for next quarter should text me please. 8623842594,spam
"Hi guys I had a change in plans and I’m looking to sell my ticket for the upcoming Buffalo Bills at Atlanta Falcons Oct 13 Mon 7:15PM 2025
Mercedes-Benz Stadium, Atlanta, Georgia. Unfortunately, I can't make it anymore. I’m looking to sell them at face value.  Hit me up! 302-289-0424",spam
"Hello, I’m selling my season student tickets to all home games, dm me if you’re interested",spam
I’m selling my season student tickets!!! Dm me,spam
"I’m selling my student season ticket and my ticket package for next season HMU 🤙 if interested please 🙏 
If you are really serious",spam
I’m selling my student season ticket!! Dm me,spam
Hey guys am selling my season student tickets to all home games!!!! HMU 🤙 if interested please 🙏,spam
"I’m selling my student season ticket! at affordable price,Lmk if you’re interested",spam
Anyone interested in using my south campus deck parking permit for next quarter should text me please. 8623842594,spam
"I’m selling my student season tickets! at affordable price,Lmk if you’re interested",spam
Selling my student season tickets!!Dm me,spam
"Selling my student season ticket for all home games at affordable price, send a direct message if you’re interested",spam
"I’m selling my student season tickets at affordable price,Lmk if you’re interested ty",spam
"I’m selling my season student tickets to all home games, dm me if you’re interested in it please",spam
I’m selling my student season tickets dm if you’re interested please,spam
"I’m selling my parking permit and my ticket package for next season HMU 🤙 if interested please 🙏 
If you are really serious",spam
I’m Selling my ticket package for next season! Dm me if you’re interested please🙏🙏,spam
Selling my ticket package for next season! I have all home games!,spam
"I’m selling my parking permit HMU 🤙 if interested please 🙏 
If you are really serious",spam
I’m selling my parking permit dm me if you’re interested please 🙏🙏,spam
"Hey guys,I’m giving away Kendrick Lamar tickets free,my schedule for that day got so tight,lmk if anyone is interested in it. +1 (409) 599-0960",spam
"I’m selling this rice cooker with steamer tray for 20$ it’s slightly used and price is negotiable

Dm me if interested",spam
"I’m selling this air fryer for 50$ it’s slightly used and price is negotiable

Dm me if interested",spam
I’m selling my parking pass for the summer and two graduation tickets!!HMU 🤙 if interested please 🙏,spam
Selling graduation ticket !!,spam
"I am giving away my Kendrick Lamar with SZA tickets to tonight’s show for free, message me if you are interested.",spam
Selling 3 Chris Isaak tickets!!!Dm me,spam
Selling my Kendrick Lamar & SZA Grand National Tour ticket! Great seat with an amazing view — DM if you’re interested!,spam
Got available parking pass permits kindly hit me up to make inquiries concerning the lots !!,spam
selling 2 Rufus du sol tickets!!Dm me,spam
Selling !! The Weeknd After Hours Till Dawn Tour Tickets for cheap. Dm +15512992952,spam
I’m still selling 2 Rufus du sol tickets for GA Pit dm me if you’re interested,spam
I’m selling 2 Rufus du sol tickets dm me if you’re interested please,spam
"Giving away my Kendrick Lamar and SZA tickets for Atlanta, GA text me if you are interested 9808600558",spam
I’m selling 2 Tyler Childers tickets and 2 keeneland tickets for today!!Dm me. if interested,spam
I’m Selling Keeneland GA Ticket for tomorrow Saturday dm me,spam
"I’m selling 4 Rufus De Sol tickets for GA pit, Dm me if you’re interested please🙏🙏",spam
I’m selling my 2 Rufus du sol tickets dm me,spam
I’m selling 2 Rufus du sol tickets dm me if you’re interested,spam
"Selling 2 probate tickets for $15 each,hmu if needed",spam
"Giving away Kendrick Lamar and SZA tickets for free, lmk if anyone is interested in it.(508) 239-9914",spam
I got for sale my keeneland ticket for tomorrow’s game please let me know if you’re interested,spam
"Hey guys,I’m giving away Megan moroney tickets free,my schedule for that day got so tight,lmk if anyone is interested in it. +1 (409) 599-0960",spam
I got for sale my keeneland ticket please let me know if interested. Please patronize 🥹,spam
"Hay Guys, I’m selling my Kendrick Lamar and SZA tickets for Mercedes-Benz Stadium at a very reasonable price 
HMU if interested 
+1 757-289-8212",spam
"I’m selling 2 Tyler the creator tickets, Dm me if you’re interested please🙏",spam
"I’m selling 3 Tyler the creator tickets, Dm me if you’re interested please🙏🙏",spam
I’m selling my rodeo tickets for saturday !!,spam
I got for sale 2 South Carolina stingrays tickets please let me know if you’re interested,spam
I got for sale 3 Gata jam tickets please let me know if you’re interested,spam
"I’m selling 3 Gata jam tickets, Dm me if you’re interested please🙏🙏",spam
I’m selling 2 gata jam tickets dm me if you’re interested,spam
I’m selling my South Campus Parking Permit…. Please text if you’re interested (936) 323-2780,spam
I’m selling my parking pass permit message me if you’re interested please 🙏,spam
"I’m giving away my Kendrick Lamar and sza concert tickets and my Tyler the creator tickets 
Text me if you’re interested 
(848) 317-9892",spam
"Hey mates am selling 2 40Watt Futurebirds tickets for Feb 24 HMU if interested 

Mrh50676@uga.edu",spam
"Giving away My Beyonce tickets for free, lmk if anyone wants it 5014946047",spam
"Hey guys,I’m giving away Zach Top tickets for free,my schedule for that day got so tight,lmk if anyone is interested in it. +19045860986",spam
"hey! 
I never thought I'd be in this situation, but life has taken an unexpected turn. I have 4 tickets for  upcoming Kendrick Lamar and SZA tour, for  Tuesday , April 29th at the Mercedes Benz Stadium • Atlanta, GA. The seats are offering a fantastic view of the stage-close enough to feel all the energy!
Unfortunately, due to a family emergency, I won't be able to attend. It’s a tough time for us and i am hoping to find someone who can enjoy the experience instead. Please text me if you’re interested.. 8623842594",spam
"Giving away The Weeknd tickets for free, lmk if anyone wants it 5014946047",spam
"""PARKING PASS PERMIT ALERT! Secure your spot! Limited availability! DM me for exclusive deal!""",spam
Selling my south deck parking permit.,spam
I’m selling my Kendrick Lamar and SZA tickets ! HMU if interested @ +1 816-263-8678,spam
Selling my parking pass permit dm if you’re interested please 🙏,spam
I got south parking permit if anyone needs it.,spam
Selling my east deck parking permit!,spam
I’m selling 3 Georgia basketball tickets to the bama game dm if you’re interested in it please 🙏,spam
"Selling my 3 Megan Moroney tickets, lmk if anyone is interested in it. I’m down to sell them separately too. 2676062610",spam
“🚗 Parking Pass for Sale! Skip the hassle and secure your spot now! DM me before it’s gone! 🔥”,spam
Selling out my parking pass permit ! Kindly dm with offers 🎫,spam
Selling hockey tickets for the Penn state game. Dm with offer,spam
"I’m selling out my parking pass, dm me if you’re interested please  (757) 757-4712",spam
Selling my parking pass permit dm if you’re interested please,spam
Selling my  South Campus parking permit….. Please text if you’re interested (404) 689-4926,spam
I'm selling 2 Florida basketball game to the Georgia game dm if you’re interested please 🙏,spam
🚨 Limited Offer! Selling my parking pass permit—get prime parking and skip the hassle! Message me for the scoop!,spam
🚗 Don't miss out! I'm selling my parking pass permit—secure your spot today! DM me for details! 🎟️,spam
Looking out to sell my parking permit if anyone is in search.,spam
Leasing my east parking permit!,spam
I’m selling my parking pass for next semester dm me if you’re interested please 🙏,spam
"I’m selling 4 basketball tickets, Dm me if you’re interested",spam
Selling my parking permit !!,spam
I’m selling out my parking pass permit ticket please let me know if you’re interested,spam
I’m selling my parking pass dm if you are interested in it please 🙏,spam
Selling my parking pass text me if you are interested in buying it,spam
I’m selling 3 Texas A&M tickets 🎟 HMU 🤙 if interested please 🙏,spam
Selling my parking pass dm if you’re interested please +1 209-393-4918,spam
Selling 3 Natty tickets for affordable price,spam
Got 2 Natty tickets at affordable price HMU if interested,spam
"Selling 3 Natty tickets for affordable price 

Mrh50676@uga.edu",spam
"Selling 3 Parking Pass tickets for Hull, HMU if needed 

Mrh50676@uga.eduI",spam
"Giving away my Kendrick Lamar tickets for free, lmk if anyone wants it 5014946047",spam
I’m selling my parking lot HMU 🤙 if interested please 🙏,spam
I’m selling my parking pass permit dm if you are interested in it please 🙏,spam
"Selling 3 Parking tickets for Hull, HMU if needed 

Mrh50676@uga.edu",spam
Got 2 Cotton Bowl tickets for cheap price HMU if interested,spam
"Selling 3 Parking Pass tickets for Hull, HMU if needed 

Mrh50676@uga.edu",spam
Selling my parking pass dm if you’re interested please,spam
"I’m selling my parking pass HMU 🤙 if interested please
🙏",spam
Selling south parking permit if anyone is probably looking to buy!,spam
Selling out my parking pass permit let me know if still searching,spam
Selling my basketball season tickets HMU if interested 706-250-0566,spam
"Giving away my TYLER, THE CREATOR  tickets, lmk if you’re interested in it. +1 (662) 219 6720",spam
I’m selling my parking pass HMU 🤙 if interested please 🙏,spam
I’m selling parking pass for next semester HMU 🤙 if interested please 🙏,spam
"Hey everyone ,I’m giving away 3 TYLER THE CREATOR tickets ,kindly send a DM at 9793444326 if you’re interested",spam
I’m selling 4 sec tickets for cheap price dm if you are interested in it please 🙏 +1 209-393-4918,spam
I’m selling 3 cotton bowl tickets 🎫 HMU 🤙 if interested please 🙏,spam
"I’ve got 3 Cotton Bowl tickets for sell HMU if interested

Mrh50676@uga.edu",spam
"I’m selling my parking pass, Dm me if you’re interested🙏",spam
Selling my permit pass dm if you’re interested please,spam
"Selling my 3 Tyler creator tickets, Imk if anyone is interested in it . I’m down to sell them separately too. +15512392237",spam
"I’m selling 3 oranges bowl tickets, Dm me if you’re interested🙏🙏",spam
I’m selling 2 cotton bowl tickets dm me if you’re interested please 🙏,spam
"Selling out x2 Sugar Bowl tickets urgently! at affordable price,Lmk if you’re interested. (757) 757-4712",spam
I’m selling 2 Notre Dame tickets to the Georgia game dm if you’re interested please 🙏,spam
Got 2 Notre Dame tickets for cheap price HMU if interested,spam
I’m selling 3 sugar bowl tickets dm if you are interested in it please 🙏,spam
"Selling out my sugar bowl tickets, good section let me know if you need them",spam
I’m selling my sugar bowl tic at an affordable price pls text me if you need it,spam
"I’m selling 3 Sugar bowl tickets, Dm me if you’re interested please🙏🙏",spam
I’m selling 3 Sugar bowl tickets 🎫 HMU 🤙 if interested please 🙏,spam
I’m selling out 3 sugar bowl tickets please let me know if interested,spam
"I’m giving away my Kendrick Lamar & Sza concert tickets and my Tyler the creator concert tickets for Atlanta Georgia show
Text me if you’re interested 
(848) 317-9892",spam
"Hey guys, I'm selling my ColdPlay tickets if you are interested 2027098198",spam
"Selling my Notre dame and sugar bowl ticket Hmu if you're interested! 
            +1 617-431-2231",spam
"Selling my  Notre dame and sugar bowl ticket Hmu if you're interested! 
            +1 617-431-2231",spam
I’m selling 3 Sugar bowl and 2 Norte dame tickets 🎫 with proof HMU 🤙 if interested please 🙏,spam
"Hey guys, I'm selling  My Rod Wave tickets dm if you are 2027098198 intereste",spam
"I’ve got 2 Notre Dame tickets for lower price HMU if interested 

Mrh50676@uga.edu",spam
"Selling my  Notre dame ticket Hmu if you're interested! 
            +1 617-431-2231",spam
I’m selling 3 sugar bowl tickets for cheap price dm if you are interested in it please 🙏,spam
"I’m selling out 5 Notre Dame tickets urgently at affordable price,Lmk if you’re interested (757) 757-4712",spam
"Selling my Georgia vs Notre dame ticket Hmu if you're interested! 
           +1 617-431-2231",spam
"Selling my  Notre dame ticket Hmu if you're interested! 
  +1 617-431-2231",spam
I’m selling 1 sugar bowl tickets dm if you’re interested in it please 🙏,spam
I’m selling 3 Notre Dame tickets for low price hmu if interested 209-390-4626,spam
Got 3 sugar bowl game tickets against Notre Dame let me know if you need them,spam
"I’m giving away my Kendrick Lamar and SZA concert tickets
Text me if you’re interested 
(848) 317-9892",spam
"I’m selling 4 Sugar bowl tickets, Dm me if you’re interested",spam
"Giving away my Kendrick Lamar and Sza tickets for free, lmk if anyone is interested in it 9363803622",spam
"I’m selling out Sugar bowl ticket at affordable price,Lmk if anyone interested",spam
"I’m selling out 2 Sugar bowl ticket urgently at affordable price,Lmk if you’re interested (757) 757-4712",spam
I’m selling 2 sugar bowl tickets dm if you are interested in it please 🙏,spam
I’m selling out 3 sugar bowl tickets please let me know if you are interested in any,spam
"I’m selling out 2 Sugar bowl ticket with proof at affordable price,send dm if you’re interested pls",spam
"I’ve got 2 Sugar Bowl tickets for lower price HMU if interested 

Mrh50676@uga.edu",spam
Selling my Atlanta Hawks ticket,spam
"Got 2 Atlanta Hawks tickets for cheaper price dm if needed 

Mrh50676@uga.edu",spam
Giving away my Kendrick Lamar and sza concert ticket message me if you’re interested in it +1 (404) 834-2231.,spam
Selling out 2 graduation tickets let me know if you need them,spam
I'm selling 2 grad ticket dm if you’re interested please 🙏,spam
"I’m Selling 3 graduation tickets let me know if you need them
Text me on 213-697-2420",spam
"I’m available for fun , incall and outcall available  and would you like to meet ?
Text me +1 (409) 302-4112",spam
I’m Selling graduation tickets pls text me if you need it!,spam
I’m selling my extra grad tickets at a reasonable price HMU if you’re interested,spam
Selling out 2 extra graduation tickets Dm if you need them. 🎫,spam
"I’m selling out Sugar bowl ticket at affordable price,Lmk if you’re interested (757) 757-4712",spam
I’m selling out 3 super bowl tickets please if interested let me know thanks,spam
Selling my graduation ticket Hmu if you are interested please,spam
Selling my basketball season tickets HMU if interested 6783839183,spam
"Selling graduation ticket at affordable price 
Message me for it TIA 😊",spam
Giving away my rod wave tickets +1 (404) 834-2231 message me if you’re interested in it,spam
I’m selling 3 sugar bowl tickets and 1 graduation ticket dm if you are interested in it please 🙏,spam
I’m selling 3 sugar bowl tickets dm if you are interested in it please,spam
I’m selling 3 sugar bowl tickets dm if you are interested in it please 🙏 (209-393-4918),spam
Selling extra grad tickets dm if you’re interested,spam
I’m selling 1 graduation tickets dm if you are interested Dm 970-900-3410,spam
Got 2 grad tickets for low price hmu if interested,spam
"Hey mates am selling 3 Orange Bowl tickets for lower price hmu if needed 


Mrh50676@uga.edu",spam
Selling out my orange bowl tickets let me know if you need them 🎫,spam
Selling my orange bowl tickets pls text me if you need it!,spam
"I’m selling 4 Orange bowl tickets, Dm me if you’re interested",spam
I am selling out 3 SEC championships ticket please let me know if you need any,spam
Got 2 Sec Championship tickets for cheap price hmu if interested,spam
"Is there anyone that is interested buying my 3 SEC championship tickets for $80 each should hmu if needed 

Mrh50676@uga.edu",spam
Selling my 2 SEC championship tickets at affordable price,spam
I’m selling my SEC championship ticket send a dm if you’re interested (209) 390-4626,spam
Got 2 SEC tix for cheap price hmu if interested,spam
I’m selling 2 Sec tickets in section 304 row 14 seat 7-8 for $100 each dm if you’re interested please 🙏 (209-393-4918),spam
"Selling my SEC championship ticket 
(959)-202-6587",spam
"I’m selling 3 SEC Championship tickets, Dm me if you’re interested",spam
Selling my Sec tickets pls text me if you need it!,spam
Selling out SEC championships ticket available rn send a dm if you need them ☑️,spam
"I’m selling out SEC championship ticket with proof at affordable price,dm if you’re interested (757) 757-4712",spam
Selling out SEC championships ticket available dm if you’re interested 8602547190,spam
I’m selling my SEC CHAMPION ticket at a reasonable and affordable price hmu if you’re interested 7862286119,spam
"Hey ,is there anyone interested a parking permit at north deck?hit me up with your offer at 9793444326",spam
"I’m selling out my SEC championship ticket at affordable price,dm if you’re interested (757) 757-4712",spam
I’m selling 2 sec championship tickets for cheap price dm if you are interested in it please 🙏,spam
Giving away my SEC championship tickets for free,spam
I’m selling 2 Sec tickets in section 304 row 14 seat 7-8 with proof dm if you’re interested please 🙏 (209-393-4918),spam
"I am giving away my SEC championship tickets for free, send me a message if you are interested.",spam
Selling out my basketball tickets and also my grad tix let me know if you need any,spam
I’m selling 2 sec championship tickets for cheap price let me know if you are interested in it please 🙏,spam
Anyone interested in my SEC CHAMPION ticket I’m willing to sell it cheap dm if you’re interested 8602547190,spam
Selling my SEC tickets HMU 6783839183,spam
I’m selling 2 SEC Championship tickets at affordable price,spam
I’m selling my sec tickets for $150 each Hmu if Interested  Dm +19709003410,spam
Sorry to send this here! I’m selling my south campus parking permit … please text if you’re interested (+1 (706) 254-3980),spam
"I’m selling out my SEC championship tickets at affordable price,dm if you’re interested (757) 757-4712",spam
I’m selling 2 sec championship tickets dm if you are interested in it please 🙏,spam
"Is there anyone that is interested buying my 3 SEC championship tickets should hmu if needed 

Mrh50676@uga.edu",spam
Got 2 sec tickets for $150 each Hmu if Interested,spam
Got 2 sec tickets for sell at affordable price hmu if interested,spam
"Got 2 SEC championship tickets to sell at affordable price,hmu if interested",spam
"I’m selling out SEC championship tickets at affordable price,dm if you’re interested (757) 757-4712",spam
"Hello, I'm Sam and I'm selling 2 tickets for the SEC Championship on 7th of December. Open to reasonable offers. Tickets are in excellent condition and will be sent via email upon payment confirmation. If interested, please reply to this message",spam
I’m selling my sec championship ticket for cheap price dm if you are interested in it please 🙏,spam
I’m selling 2 Sec tickets in section 304 row 14 seat 7-8 with proof of purchase dm if you’re interested please 🙏 (209-393-4918),spam
Selling my Sec championship tickets,spam
"I’m selling 2 SEC tickets for an affordable price dm
Dja50336@uga.edu",spam
"I’m selling out SEC championship ticket at affordable price,dm if you’re interested (757) 757-4712",spam
Got 2 sec championship tickets to sell at affordable price hmu if interested,spam
I’m selling Sec tickets in section 304 row 14 seat 7 Dm me +19709003410,spam
I'm selling my SEC ticket dm if you’re interested please 🙏 (209-393-4918),spam
"I am selling out 3 SEC championships ticket please let me know if you need any. Also, selling out my grad ticket",spam
"Selling 4 grad tickets 
Text me if you’re interested 678-383-9183",spam
"I’m selling 2 SEC Championship tickets, Dm me if you’re interested",spam
I’m selling 2 SEC championship tickets dm if you’re interested in it please 🙏 (209-393-4918),spam
Got 2 sec championship tickets at affordable price Hmu if interested,spam
"I'm selling my SEC Championship ticket because it's a once-in-a-lifetime experience, and I want someone else to enjoy the excitement of the game! It’s a great opportunity to see top teams battle it out, so if you're interested, let me know!",spam
"Got 2 SEC championship tickets to sell, Hmu if interested",spam
I’m selling 2 SEC championship tickets with proof dm if you’re interested in it please 🙏 (209-393-4918),spam
I’m selling 2 SEC championship tickets with proof dm if you’re interested in it please 🙏,spam
Hello I don’t know if anyone need Billie Eilish ticket I’m giving away my tickets hmu to get if interested (952) 954-0744,spam
"I'm selling my SEC Championship ticket because I can't make it to the game, and I want to make sure it goes to someone who will enjoy it! Let me know if you're interested or know anyone who might be.209-390-4626 Call me or text",spam
Got 2 SEC championship tickets to sell at affordable price hmu if interested,spam
"I’m selling my SEC championship tickets at affordable price,dm if you’re interested (757) 757-4712",spam
Anyone interested in buying my 2 SEC Championship tickets? Send me a message if interested please,spam
Anyone in search of SEC championship ticket ? Send Dm (209) 390-4626,spam
Selling 2 SEC championship tickets with proof dm if you’re interested in it please 🙏,spam
Giving away my SEC tickets for free.,spam
Selling my Sec tickets text me if you need it!,spam
Selling Sec championship tickets HMU If interested 6783839183,spam
Got 2 SEC championship tickets at affordable price hmu if interested,spam
I'm selling 3 SEC championship tickets with proof dm if you’re interested please 🙏,spam
I'm selling my SEC ticket message me if you’re interested please,spam
"I have 3 SEC championship ticket available for sale with proof 
Sec 205, row 6, seat 23
Sec 227, row 10, seat 3 
Sec 227, row 10, seat 4  

DM if you’re interested please 🙏",spam
I’m selling my sec championship ticket with proof dm if you are interested in it please 🙏,spam
