text,label
Selling out SEC championships ticket available dm if you’re interested 8602547190,spam
"I’m selling my season tickets for cheaper price,Lmk if you’re interested",spam
I got for sale my keeneland ticket please let me know if interested. Please patronize 🥹,spam
NO NEST TOMORROW,ham
I’m selling 3 Texas A&M tickets 🎟 HMU 🤙 if interested please 🙏,spam
Alondra Gonzalez created event 'John Hancock @SFPA',ham
I’m selling my parking pass for next semester dm me if you’re interested please 🙏,spam
😿,ham
"I’m selling my season student tickets to all home games, dm me if you’re interested in it please",spam
^^^,ham
I’m selling my South Campus Parking Permit…. Please text if you’re interested ((936) 323-2780),spam
"I’m selling my student season tickets at affordable price,Lmk if you’re interested ty",spam
"And if you haven't already, please sign up for a time slot on the google doc. I just pinned it.",ham
was he silent or silenced,ham
6pm! Dawson Hall 208,ham
we don’t need two ct people in this gc,ham
Word,ham
"Hey yall our first run is this saturday @10 at myers quad, excited to see yall there!",ham
"Hi! Everyone, I’m giving away my tickets to the Texas game. Text me +1 406-206-7541",spam
Are walk ins allowed at VITA? I checked to make an appointment but none were available.,ham
"Or not, but you can get ideas either way",ham
Created new poll 'IF WE DID A MID DAY NEST TMR WHO DOWN TO GO',ham
I’m selling my full season student tickets package to all home games and also selling them individually at a reasonable and affordable price hmu if you’re interested,spam
I’m selling my season ticket package for all home games at affordable price!!! send me a direct message if you’re interested,spam
I’ll be there late❤️,ham
can someone post the route for today or is it the same as last time?,ham
"I’m selling out 2 Sugar bowl ticket urgently at affordable price,Lmk if you’re interested (757) 757-4712",spam
I could be wrong but I think it’s only in the fall,ham
"Hey! Unfortunately, the sailing club pulled out of the trip so we had to change it white water rafting. We are planning on trying again next fall. More details soon about the new trip soon!",ham
NEST RUN @10 TMR,ham
Anyone interested in buying my south campus deck parking permit for next quarter should text me please. +1 (872) 366-1485,spam
"Hello, I'm Sam and I'm selling 2 tickets for the SEC Championship on 7th of December. Open to reasonable offers. Tickets are in excellent condition and will be sent via email upon payment confirmation. If interested, please reply to this message",spam
Let us know if you will be there next week! We are going to discuss different investment strategies!,ham
selling my full student season ticket for all home games I can also sell individually at affordable prices!Dm if you’re interested pls,spam
Selling my black package dm if you’re interested,spam
I think that was Marc’s..?,ham
"Hi all! Thank you to everyone who signed up for our prom, unfortunately, we can no longer host this event at Cine due to insufficient ticket sales. Alternatively, we will be having a final gathering at Creature Comforts at the same time! Tomorrow 8-10 PM! Come in your prom attire 💃 🕺",ham
What are you old ladies doing in the OAC club? Tsk Tsk,ham
Have you traded futures,ham
Selling out my parking pass permit ! Kindly dm with offers 🎫,spam
Selling 2 Bama tickets to the uga game and my parking pass permit!!!Dm me if you’re interested (609) 237-9583),spam
Selling my South Campus Parking Permit…. Please text if you’re interested on here (936) 323-2780,spam
"Yeah I know the difference between them and tracking error and whatnot, I’m j not that knowledgeable on bitcoin itself",ham
'Game & PD Night' is starting in 1 day,ham
call him😭,ham
You can ask any of the SFPA eboard or email Dr Thomas since they’ll know a lot more about that than me,ham
Stop trading far OTM options lol,ham
Reminder first meeting is next Monday at 7:30! Bring a friend and hope to see you all there,ham
updated!,ham
Can we just remove the bot please,ham
"Message from Melissa McBride: Today is another chance to your professional headshot taken! Please stop by Cal Powell’s office, 224 Dawson Hall, in the Dean’s Office suite, from 1:30pm to 2:30pm to get a professional headshot taken.",ham
link to sign up for our 5k on march 29th,ham
"I’m selling my season student tickets to all home games, dm me if you’re interested please 🙏",spam
I’m selling 2 Sec tickets in section 304 row 14 seat 7-8 for $100 each dm if you’re interested please 🙏 (209-393-4918),spam
I’m selling my sec tickets for $150 each Hmu if Interested  Dm +19709003410,spam
what abt PANW?,ham
Looking to sell my student ticket for all games at cheap price HMU if you’re interested,spam
‼️,ham
Short and medium term trading is built on psychology,ham
Hello everyone! Join us this Saturday for a gameday watch party at Athentic Brewery at 12 pm!,ham
I’m giving away my Kendrick lamer and sza concert tickets and my Tyler the creator tickets Text me if you’re interested (848) 317-9892,spam
You can set the gc so ppl joining have to be approved,ham
Staying away from 0DTEs would prob be a good start,ham
Yeah nobody is in need of it,ham
Selling my south campus parking permit … please text if you’re interested (+1 (706) 254-3980),spam
I'm selling 3 SEC championship tickets with proof dm if you’re interested please 🙏,spam
Is this a UConn group 😭?,ham
Sorry to send this here! I’m selling my south campus parking permit … please text if you’re interested (+1 (706) 254-3980),spam
nest run club at 3 am,ham
Idk weeklies tend to work better long term imo,ham
How long is a spartan race,ham
See you all at 6pm for Homrich Berg!,ham
waittt,ham
"Selling 2 probate tickets for $15 each,hmu if needed",spam
"I’m selling out my SEC championship ticket at affordable price,dm if you’re interested (757) 757-4712",spam
BE AT THR QUAD BY 9:45,ham
I’ve got my north deck parking pass available for sale 8632758359,spam
what a day for tesla,ham
"Selling my season tickets for cheaper price,Lmk if you’re interested",spam
This guy goes to UConn not UGA,ham
Looking out to sell my parking permit if anyone is in search.,spam
Selling out 2 extra graduation tickets Dm if you need them. 🎫,spam
Sorry! Not interested,ham
I’m selling my rodeo tickets for saturday !!,spam
Tf...,ham
Selling my student season tickets!!Dm me,spam
"If you're interested in being a leader for NEST this year, we'd love to have you. Sign up and fill out the form here to get involved:",ham
nvidia being investigated for monopoly practices; price is tanking,ham
Second actually,ham
We are continuing this! All tickets will now be $7! Get yours and tell your friends!!,ham
Selling my season tickets can also sell individual dm if you’re interested,ham
Selling 2 Bama tickets to the uga game dm if you’re interested (609) 237-9583),spam
Got 2 SEC championship tickets to sell at affordable price hmu if interested,spam
"Good afternoon everyone! Dr. Archuleta will be hosting a virtual Double Dawgs Info Session on Friday, October 4 at 12:00 PM. Join via Zoom to learn about the Double Dawgs pathways and Master's degree in Financial Planning. Register to attend: https://shorturl.at/boiTO",ham
Got 2 sec championship tickets at affordable price Hmu if interested,spam
Anyone interested in buying my North campus deck parking permit for next quarter should text me please. +1 (872) 366-1485,spam
"Waterfall day hike signup coming out tonight at 6pm, last trip of the semester make sure to come!!!",ham
"Selling out my season pass tickets, to all home games let me know if ur interested!!",spam
I’m selling 3 Sugar bowl and 2 Norte dame tickets 🎫 with proof HMU 🤙 if interested please 🙏,spam
Maybe,ham
Alondra Gonzalez created event 'Banquet Prep @SFPA',ham
"Giving away my Kendrick Lamar and Sza tickets for free, lmk if anyone is interested in it 9363803622",spam
Alright bro,ham
Nah ima hold tbh,ham
Yo who has tickets to the ian concert in Athens ga,ham
Selling my graduation ticket Hmu if you are interested please,spam
Happy Birthday Pres @Logan Mills 🪅🪅,ham
"I am giving away my Beyonce tickets for free, message me if you are interested.",spam
Selling my full Season tickets for all home games.(412) 902-7848,spam
I’m selling my SEC championship ticket send a dm if you’re interested (209) 390-4626,spam
But November is asking for a lot,ham
Pray for me,ham
Also we want to see you guys outdoors in the snow today!! DM your pics to me over groupme or to 4045489660 to be featured on our instagram,spam
Astera Labs 😍,ham
Shared a document: https://group.me/3TxurB8op9Hj00,ham
I also had something come up so if you are available feel free to take my spot,ham
"I’m selling my student season pass tickets for all home games, Dm me if you’re interested🙏🙏",spam
For our org we have a filter question that requires UGA email. Then you can at least check if they’re a student,ham
Lmfao yeah,ham
"Looking forward to seeing everybody tonight. We will be having a resume workshop at the end of the meeting, sharing an ASIC resume blurb, as well as other general resume review if you are interested.",ham
Anyone can come but u may have to stand,ham
I’m selling my season student tickets to all home games(package A&B) dm please 🙏,spam
Have y’all alr started,ham
Selling my parking pass permit dm if you’re interested please,spam
"We look forward to seeing you all tomorrow! Remember to dress business casual, bring your resumes, and dinner will be provided :)",ham
I’m selling 2 sec championship tickets dm if you are interested in it please 🙏,spam
Selling my permit pass dm if you’re interested please,spam
Selling out my parking permit pass at a reasonable and affordable price Dm if you’re interested,spam
"Selling 3 Natty tickets for affordable price 

Mrh50676@uga.edu",spam
I’m selling 2 cotton bowl tickets dm me if you’re interested please 🙏,spam
I'm selling 2 Florida basketball game to the Georgia game dm if you’re interested please 🙏,spam
"Super casual meeting today, just gonna be giving a rundown of what to expect this Friday at the banquet",ham
And there’s more time to adjust to the market trends of the week,ham
‼️‼️‼️,ham
Selling south parking permit if anyone is probably looking to buy!,spam
I’m selling my parking pass permit dm if you are interested in it please 🙏,spam
https://www.instagram.com/nestrunclub/,ham
I’m selling my south campus parking permit … please text if you’re interested (+1 (706) 254-3980),spam
"So if I didn’t receive one of those emails, my registration spot got taken?",ham
"I’m selling 2 SEC tickets for an affordable price dm
Dja50336@uga.edu",spam
"Hello everyone! SFPA is hosting a trampoline social at Rush Athens this Thursday, April 17th at 6pm, and we are covering admission for the first 20 people that sign up. Use this link to RSVP, if we have more people sign up than we can accommodate, we will be creating a waitlist. https://docs.google.com/forms/d/e/1FAIpQLSegXXM9sbe9rW-JBNtgONmQUyS-6YdYPpc5cea5fNCEMdGBmQ/viewform",ham
Marc p our savior !!!!!!,ham
For all intents and purposes they are virtually the same,ham
Selling my south campus parking permit … please text if you’re interested (+1 (706) 254-3980),spam
by the end of January! We do not have many trips at the beginning of the spring semester because of the cold,ham
"For those of you seeking an internship this summer, Fidelity’s Alpharetta branch is a fantastic opportunity!",ham
"Giving away Tate McRae tickets for free, lmk if anyone is interested in it. (508) 239-9914",spam
I’m selling 2 Rufus du sol tickets dm me if you’re interested please,spam
Gtf mann,ham
"I’m selling my season student tickets to all home games, dm if you are interesting in buying Ty",spam
I’m selling my student season ticket!! Dm me,spam
Selling my Tennessee ticket! +1 504-345-1568,spam
what do you like about FVRR?,ham
Looking to sell my full season tickets kindly dm with offers if you're interested,spam
"I’m selling 3 Sugar bowl tickets, Dm me if you’re interested please🙏🙏",spam
Hello I’m still selling my season student tickets to all home game. (can also sell the tickets individually) message me if you’re interested Please 🙏,spam
"hey! 
I never thought I'd be in this situation, but life has taken an unexpected turn. I have 4 tickets for  upcoming Kendrick Lamar and SZA tour, for  Tuesday , April 29th at the Mercedes Benz Stadium • Atlanta, GA. The seats are offering a fantastic view of the stage-close enough to feel all the energy!
Unfortunately, due to a family emergency, I won't be able to attend. It’s a tough time for us and i am hoping to find someone who can enjoy the experience instead. Please text me if you’re interested.. 8623842594",spam
Guides will be provided for us,ham
"Selling out my sugar bowl tickets, good section let me know if you need them",spam
what stocks looking good rn?,ham
"Yeah, easy to see the psychology of other traders and what prices have different buy and sell pressure",ham
I’m selling my extra grad tickets at a reasonable price HMU if you’re interested,spam
"I’m selling 4 Rufus De Sol tickets for GA pit, Dm me if you’re interested please🙏🙏",spam
Selling my student season tickets for cheaper price! Lmk if you’re interested,spam
scammer!,ham
Definitely and it’s been doing me good for the market challenge,ham
I’m selling my student season pass kindly Dm me if you are interested in buying TY,spam
6pm MLC 350!,ham
"I am giving away my SEC championship tickets for free, send me a message if you are interested.",spam
Selling out SEC championships ticket available rn send a dm if you need them ☑️,spam
I really don’t think so,ham
Selling my south campus parking permit… Please text if you’re interested (+1 (912) 208-3349 ),spam
Not interested,ham
"We will also have our last run this saturday after the 5k at 9:30, then a water ballon fight right after to kick off the summer hope to see yall there!",ham
I’m selling my season student ticket package for all the home games kindly hit me up if you are interested in buying Ty,spam
"hey! ive been trying to find out when the FP/FHCE career fair is, need to go to a couple career fairs for 5900E, anyone got that information?",ham
I’ve got 3 more Billie Eilish tickets for sale I won’t have to be attending the show anymore Text me on (862) 417-7546 if you’re interested in buying.,spam
Selling 2 SEC championship tickets with proof dm if you’re interested in it please 🙏,spam
Selling 3 Chris Isaak tickets!!!Dm me,spam
Selling GA tech ticket HMU 🤙 if interested! +1 504-345-1568,spam
"Hello Everyone, I'm giving away my home full student season tickets... Hmu if interested +1-727-204-3225",spam
"I am selling out 3 SEC championships ticket please let me know if you need any. Also, selling out my grad ticket",spam
https://docs.google.com/forms/d/e/1FAIpQLSd9sGW_iP8Prisdhznri9mrZijsrLzs239NySvVjakufHf-HQ/viewform,ham
Selling Sec championship tickets HMU If interested 6783839183,spam
Got 2 Natty tickets at affordable price HMU if interested,spam
"Happy Sunday everyone! Just a reminder that we have our FIRST meeting of the semester with Merrill Lynch this Tuesday, January 14th, from 6-7pm in Dawson 208. Dinner will be provided, so be sure to RSVP so we can get an accurate headcount! Please dress business casual and bring a couple of resumes for post-meeting networking. As always, feel free to reach out to me or any of the E-board if you have any questions. We hope to see you there!",ham
The shirt will be super cute 🙂‍↕️,ham
Yes,ham
"Selling graduation ticket at affordable price 
Message me for it TIA 😊",spam
I’ve got my north deck parking pass available for sale hmu if interested 8632758359,spam
"Hi guys I had a change in plans and I’m looking to sell my ticket for the upcoming Buffalo Bills at Atlanta Falcons Oct 13 Mon 7:15PM 2025
Mercedes-Benz Stadium, Atlanta, Georgia. Unfortunately, I can't make it anymore. I’m looking to sell them at face value.  Hit me up! 302-289-0424",spam
Selling 3 Bama tickets to the uga game!!!Dm me,spam
Is that not gonna cause any issues,ham
I’m selling my student season tickets dm if you’re interested please,spam
The AI images are killing me 😂,ham
"Giving away Tate McRae tickets for free, lmk if anyone is interested in it. 3092819477",spam
I'm selling my season ticket and also selling individual tickets for those games.(217) 952-6689,spam
"If anyone is looking for a job, I have a remote opportunity available that pays $30 per hour.  If you're interested, please send me a message with your email address / WhatsApp number for more information. I don't check Nextdoor often. WhatsApp: ‪+1 (539) 235‑9620‬",spam
Idk 🤷‍♂️. It seems like a Facebook market place here so I thought I’d give it a shot. Besides I’m trying to plan a boys trip to Colombia,ham
Hi everyone I've got 3x Sabrina Carpenter tickets for sale at lower price. We cannot go anymore due to change in our schedule. If you are interested HMU @ (786) 887-2518,spam
🫡,ham
Do you have the application link by any chance or a contact email?,ham
"Hey everyone ,I’m giving away 3 TYLER THE CREATOR tickets ,kindly send a DM at 9793444326 if you’re interested",spam
It takes around 20 mins to finish the run,ham
No 😭😭,ham
Right there with you,ham
"I’m selling my season student tickets to all home games, dm if you are interested in buying Ty",spam
"Hey everyone I know this doesn't align here but lost my son to cancer about a week ago, he was a strong kid and fought a good fight but God knows best I bought him a play station 5 unfortunately he never got chance to see it. I’m willing to give it out the ps5 out for free because seeing the game hurts my soul send a dm on my cell number +13317163460 or send a text on carlamary222.a@gmail.com if you want the gaming system",spam
I’m selling my parking lot HMU 🤙 if interested please 🙏,spam
Friendly reminder that applications for next years E-board are due TODAY at midnight!,ham
I'm selling my full student season ticket for all home games at affordable price. Kindly Dm if you’re looking to buy pls,spam
Come now to north campus! We are starting early!,ham
"Looking to pass my 4 Sabrina Carpenter Concert Tickets as I got mixed up in my schedule 22,Oct 2024 at Atlanta State Farm Arena Georgia, USA Hmu if you’re interested +1 508-938-1750",spam
I’m selling 2 Tyler Childers tickets and 2 keeneland tickets for today!!Dm me. if interested,spam
I’m selling 1 graduation tickets dm if you are interested Dm 970-900-3410,spam
"Giving away The Weeknd tickets for free, lmk if anyone is interested in it. +1 (346) 803-6168",spam
"I personally have volunteered the last two years and have had such a fun time, so definitely consider volunteering!",ham
I’m looking to sell my South Campus Parking Permit… please text if you’re interested (936) 323-2780,spam
Got 2 Sec Championship tickets for cheap price hmu if interested,spam
"I'm selling my football season pass and can also sell individually at a cheap price, dm if you're interested 828-510-9024",spam
Bruh...,ham
Selling my parking pass text me if you are interested in buying it,spam
I'm selling my season ticket and also selling individual tickets for those games.(945) 347-9992,spam
I’m selling my season student tickets to all home games. ( I can also sell individually) message me if you’re interested,spam
nvidia up 8% lfg,ham
love you Nest 🫶,ham
"I’m selling out my full season tickets to all home games for cheaper price,Lmk if you’re interested",spam
takes a while to understand what to do imo...,ham
Quality beats quantity in the long run,ham
Especially if being held for a longer time frame,ham
"Hey guys, I'm selling my ColdPlay tickets if you are interested 2027098198",spam
I disagree but no one knows,ham
Selling graduation ticket !!,spam
Buying the coin allows u to store in cold wallet and have the advantages of blockchain. But if that isn’t important to you the etf is the same.,ham
so excited for what we have in store for you all this year,ham
"Aww, I wanted to know how to make an easy 7k 😔😔",ham
Mine are early November am i cooked ?,ham
"Got 2 SEC championship tickets to sell at affordable price,hmu if interested",spam
They are in literally every gc,ham
Got available parking pass permits kindly hit me up to make inquiries concerning the lots !!,spam
"I’m selling my South Campus Parking Permit, Text if you’re interested please (936)323-2780",spam
Yeah I’m,ham
"Selling my Texas tickets, ready to transfer right away. Discount available. DM if interested",spam
I’m selling my parking permit dm me if you’re interested please 🙏🙏,spam
Selling my student season ticket at affordable prices Dm if you are interested,spam
"If you're doing some last minute prep for the career fair tomorrow, I highly recommend taking a look at these slides!",ham
"I’m selling my season tickets to all home games, dm me if you’re interested please 🙏",spam
If everyone is looking at the same thing,ham
Selling my South Campus deck parking permit…7863018564,spam
Selling my parking pass permit dm if you’re interested please 🙏,spam
"I’m selling my season student tickets to all home games, dm me please 🙏",spam
"i needa get rid of tesla, im not a trader",ham
"I’m selling out my Season pass to all home games at an affordable price,Lmk if you’re interested",spam
Selling Georgia and Egg bowl ticket!,ham
I’m selling my parking pass for the summer and two graduation tickets!!HMU 🤙 if interested please 🙏,spam
Good morning! We’ve been working hard to get t-shirts out to you all but first we need to know if you’d be interested in purchasing one! They’re dark green with SFPA on the front and a cool graphic designed by Kailtyn on the back! Please respond to the poll to make sure you are accounted for (an official order form will be sent out later),ham
Selling my Atlanta Hawks ticket,spam
"Selling my SEC championship ticket 
(959)-202-6587",spam
nike invincible,ham
REMEMBER NEST RUN TMR 9 AM MYERS QUAD,ham
Where?,ham
2018 Kia optima S For Sale $2300 Perfect condition no problems at all Just need some space I had bought a new car. HMU@ (786) 887-2518,spam
Is there anyone interested in buying a parking permit in the east deck?send me a dm at 3105549297,spam
I am looking to sell my full season ticket I can do individual also Dm if interested +1 508-938-1750,spam
"I’m available for fun , incall and outcall available  and would you like to meet ?
Text me +1 (409) 302-4112",spam
"Hey everybody, here is the link for the Virtual Stock Market game: https://www.marketwatch.com/games/2025-asic-competition/settings . The password is: ' ASIC25! ' .",ham
"Giving away Kendrick Lamar and SZA tickets for free, lmk if anyone is interested in it.(508) 239-9914",spam
"Giving away 3 Tate McRae tickets for free, lmk if anyone is interested in it. +1 (386) 466-7370",spam
Yessir to Myers quad This week for 10,ham
Reminder to check your email for the Tallulah Gorge groupme link or to see your place on the waitlist!,ham
"I’m selling my student season ticket! at affordable price,Lmk if you’re interested",spam
Sadly not this time around but feel free to let text us regarding any questions with future trips,ham
These tariffs aren’t making my portfolio look any good 😭😭,ham
"Selling my 3 Tyler creator tickets, Imk if anyone is interested in it . I’m down to sell them separately too. +15512392237",spam
So this one?,ham
Alondra Gonzalez created event 'Game & PD Night',ham
I’m going to buy the dip guys,ham
What’s the meeting room?,ham
"Selling 3 Parking Pass tickets for Hull, HMU if needed 

Mrh50676@uga.edu",spam
"Hey mates am selling 2 40Watt Futurebirds tickets for Feb 24 HMU if interested 

Mrh50676@uga.edu",spam
'FPA Panel @SFPA' is starting in 1 day,ham
"Yea some YouTubers that are pretty good are carmine rosato, Aristotle and scarface. BlakeStonks on twitter provides good info too.",ham
Here are all the members of the alumni board! To clarify… These members will be in person: - Chase Mouchet - Melanie Taylor - Roman Shlyakhetko These members will be virtual: - Alex Alba - Thomas Schorn - David Ward I highly encourage you to research them ahead of time and connect with them on LinkedIn!,ham
"Selling my 3 Megan Moroney tickets, lmk if anyone is interested in it. I’m down to sell them separately too. 2676062610",spam
Selling my 2 SEC championship tickets at affordable price,spam
Created new poll 'Will you be at our Alumni Panel meeting this Tuesday?',ham
we doing friday,ham
"different ones: 5,10,21, and 50km",ham
Selling my Sec tickets text me if you need it!,spam
Selling my parking pass dm if you’re interested please +1 209-393-4918,spam
"I’m selling out my student season tickets! to all home games at affordable price,
Lmk if you’re interested  (251) 589-7790",spam
Hey yall! DM me if you’ve accepted any internship/full-time employment recently,ham
https://docs.google.com/forms/d/e/1FAIpQLSeN8FmkkIXGLLmhgElmHT1GLiqnU3JTa4hpql9MM6ZQxqWHYQ/viewform Hey if yall could fill this out for my school project I would really appreciate it,ham
I'm giving away my full student season tickets for all home games. Lmk if interested +1 908-536-7052,spam
oh!,ham
"Selling my  Notre dame ticket Hmu if you're interested! 
            +1 617-431-2231",spam
2018 Kia optima S For Sale $2300 Perfect condition no problems at all Just need some space I had bought a new car. HMU@ (786) 887-2518,spam
I’m selling 2 Sec tickets in section 304 row 14 seat 7-8 with proof of purchase dm if you’re interested please 🙏 (209-393-4918),spam
I’m selling out 3 sugar bowl tickets please let me know if interested,spam
Anyone in ecv wanna help me cook,ham
"Happy Monday! On October 23 at 12pm EST, there will be a virtual FPA presentation led by Christine Hargrove, PhD, titled, ""Understanding and Working with Your Clients with ADHD"". This is a great opportunity to learn more about neurodivergent clients, what that looks like and strategies to improve the client experience. Anyone is welcome to attend, whether they are an FPA member or not, and you can do so by joining the Zoom on Wednesday at 12pm here: https://financialplanningassociation-org.zoom.us/j/97496071933?pwd=Cd3suDDNQGRj7D3ACgX8lKVTrvZn0n.1 If you have any questions or want more information, feel free to reach out to me or Dr. Watkins!",spam
😈,ham
